TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,Yield,ID,Source
30.0,463.15,15.0,0.0,0.177,20.0,10.0,16.5,12.16,8932.282039928741,9.097427188808227,867.4904366747589,58.55263157894737,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
50.0,463.15,15.0,0.0,0.177,40.0,10.0,16.5,12.16,17864.564079857482,9.790574369368173,1734.9808733495179,57.64802631578948,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
30.0,453.15,15.0,0.0,0.177,20.0,10.0,15.5,12.16,4534.459118155683,8.419461087113312,422.3555957633759,24.095394736842103,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
50.0,453.15,15.0,0.0,0.177,40.0,10.0,15.5,12.16,9068.918236311367,9.112608267673258,844.7111915267518,54.851973684210535,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
40.0,443.15,15.0,0.0,0.177,30.0,10.0,14.5,12.16,3452.8667034324726,8.146960093526562,298.59022792526747,12.499999999999998,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
40.0,463.15,15.0,0.0,0.177,30.0,10.0,16.5,12.16,13398.423059893112,9.502892296916393,1301.2356550121383,61.184210526315795,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
40.0,453.15,15.0,0.0,0.177,30.0,10.0,15.5,12.16,6801.688677233526,8.824926195221478,633.5333936450638,47.86184210526316,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
40.0,453.15,15.0,0.0,0.177,30.0,10.0,15.5,12.16,6801.688677233526,8.824926195221478,633.5333936450638,39.473684210526315,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
40.0,453.15,15.0,0.0,0.177,30.0,10.0,15.5,12.16,6801.688677233526,8.824926195221478,633.5333936450638,44.81907894736842,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
40.0,453.15,15.0,0.0,0.177,30.0,10.0,15.5,12.16,6801.688677233526,8.824926195221478,633.5333936450638,42.35197368421053,30,Hydrothermal treatment of Eucalyptus Sawdust for a Forest Biorefinery.xlsx
33.529411764705884,413.15,6.0,0.0,22.5,20.0,13.529411764705902,8.5,20.0,301.14644670511007,5.707596680333652,16.74996320931602,0.034871000000000006,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
34.70588235294117,423.15,6.0,0.0,22.5,20.0,14.705882352941178,8.5,20.0,593.2184913790765,6.385562782028567,39.74416270583346,0.21468999999999996,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
35.882352941176464,433.15,6.0,0.0,22.5,20.0,15.882352941176471,8.5,20.0,1168.561616331022,7.063528883723482,90.61620021811065,2.5732500000000003,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
53.529411764705884,413.15,6.0,0.0,22.5,40.0,13.529411764705882,8.5,20.0,602.2928934102201,6.400743860893598,33.49992641863204,0.17830500000000002,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
54.70588235294117,423.15,6.0,0.0,22.5,40.0,14.705882352941178,8.5,20.0,1186.436982758153,7.078709962588513,79.48832541166692,2.3204,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
55.88235294117647,433.15,6.0,0.0,22.5,40.0,15.882352941176471,8.5,20.0,2337.123232662044,7.756676064283427,181.2324004362213,10.062999999999999,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
93.52941176470587,413.15,6.0,0.0,22.5,80.0,13.529411764705882,8.5,20.0,1204.5857868204403,7.093891041453543,66.99985283726409,0.4307,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
94.70588235294115,423.15,6.0,0.0,22.5,80.0,14.705882352941178,8.5,20.0,2372.873965516306,7.771857143148457,158.97665082333384,6.135,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
95.88235294117645,433.15,6.0,0.0,22.5,80.0,15.882352941176471,8.5,20.0,4674.246465324088,8.449823244843373,362.4648008724426,32.5685,31,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx
30.0,394.15,7.0,0.40783450075959177,1.5,30.0,0.0,0.0,21.13636364,124.57727364580134,4.824926195221478,4.311742984084019,37.37634407959116,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
90.0,394.15,7.0,0.40783450075959177,1.5,90.0,0.0,0.0,21.13636364,373.731820937404,5.923538483889587,12.935228952252059,73.33333332071686,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
30.0,394.15,7.0,1.2235035022787752,1.5,30.0,0.0,0.0,21.13636364,124.57727364580134,4.824926195221478,4.311742984084019,60.559139774527466,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
90.0,394.15,7.0,1.2235035022787752,1.5,90.0,0.0,0.0,21.13636364,373.731820937404,5.923538483889587,12.935228952252059,64.81720428992394,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
17.7,394.15,7.0,0.8156690015191835,1.5,17.7,0.0,0.0,21.13636364,73.50059145102279,4.297293453139106,2.5439283606095713,48.73118278731507,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
102.3,394.15,7.0,0.8156690015191835,1.5,102.3,0.0,0.0,21.13636364,424.8085031321825,6.051638486516903,14.703043575726506,75.6989247181593,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
60.0,394.15,7.0,0.2406223554481592,1.5,60.0,0.0,0.0,21.13636364,249.15454729160268,5.518073375781423,8.623485968168039,49.67741934629206,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
60.0,394.15,7.0,1.390715647590208,1.5,60.0,0.0,0.0,21.13636364,249.15454729160268,5.518073375781423,8.623485968168039,85.16129030792925,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
60.0,394.15,7.0,0.8156690015191835,1.5,60.0,0.0,0.0,21.13636364,249.15454729160268,5.518073375781423,8.623485968168039,68.1290322463434,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
60.0,394.15,7.0,0.8156690015191835,1.5,60.0,0.0,0.0,21.13636364,249.15454729160268,5.518073375781423,8.623485968168039,67.18279568736641,32,Investigation of conditions for dilute acid pretreatment for improving xylose solubilization and glucose production by supercritical water hydrolysis from Quercus mongolica.xlsx
51.6515860743094,448.15,20.0,0.1019586252,0.5,6.651586074,45.0,3.333333333,20.10227273,1074.4896636037597,6.979601096309687,96.83870434390458,1.401285041888236,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
62.733035204302,448.15,20.0,0.1019586252,0.5,17.7330352,45.0,3.333333333,20.10227273,2864.574375907209,7.960175058219955,258.17062783946966,6.072235181515737,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
65.7973558462546,448.15,20.0,0.1019586252,0.5,20.79735585,45.0,3.333333333,20.10227273,3359.5812551330123,8.11957161874222,302.7832718222635,17.282515516621686,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
68.6466126133656,448.15,20.0,0.1019586252,0.5,23.64661261,45.0,3.333333333,20.10227273,3819.8469577058236,8.247965637370266,344.2648568024282,39.93662369381505,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
71.6738064390298,448.15,20.0,0.1019586252,0.5,26.67380644,45.0,3.333333333,20.10227273,4308.856412574689,8.368427814381278,388.3369811098829,70.29779960139383,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
73.5862902439364,448.15,20.0,0.1019586252,0.5,28.58629024,45.0,3.333333333,20.10227273,4617.796874601046,8.4376730033691,416.18033323827746,78.70550985272331,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
81.6142851172316,448.15,20.0,0.1019586252,0.5,36.61428512,45.0,3.333333333,20.10227273,5914.630054245456,8.685184230795597,533.0578138887217,66.56103948969178,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
89.5671208258453,448.15,20.0,0.1019586252,0.5,44.56712083,45.0,3.333333333,20.10227273,7199.322106887737,8.881742148750439,648.8410718137303,43.43983629853569,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
97.70377955169201,448.15,20.0,0.1019586252,0.5,52.70377955,45.0,3.333333333,20.10227273,8513.708719892033,9.049432933903871,767.3005609291579,24.989583247007115,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
105.63126036137699,448.15,20.0,0.1019586252,0.5,60.63126036,45.0,3.333333333,20.10227273,9794.304970770852,9.189556370308289,882.7146834874352,14.947040446808023,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
51.343651372141295,448.15,20.0,0.1019586252,0.5,6.343651372,45.0,3.333333333,16.59090909,1024.7462414059726,6.932200291562129,92.35556344601137,2.363582002019758,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
62.642310865760706,448.15,20.0,0.1019586252,0.5,17.64231087,45.0,3.333333333,16.59090909,2849.9188706280365,7.955045806411216,256.84979601501044,5.2131541439475635,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
65.7223860495577,448.15,20.0,0.1019586252,0.5,20.72238605,45.0,3.333333333,16.59090909,3347.4707187457116,8.115960330326386,301.69180608519673,13.416824706815387,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
68.6179982314048,448.15,20.0,0.1019586252,0.5,23.61799823,45.0,3.333333333,16.59090909,3815.2246232432794,8.24675482094811,343.84826751771084,34.9620307551176,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
71.6189491288374,448.15,20.0,0.1019586252,0.5,26.61894913,45.0,3.333333333,16.59090909,4299.994824990563,8.366369098190363,387.53832786160626,62.59353182281165,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
75.5056591347203,448.15,20.0,0.1019586252,0.5,30.50565913,45.0,3.333333333,16.59090909,4927.849546250142,8.502657974359742,444.1239235936863,84.37638062675191,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
83.41399928220191,448.15,20.0,0.1019586252,0.5,38.41399928,45.0,3.333333333,16.59090909,6205.353836640778,8.733167720451357,559.2593822823143,66.38118625388648,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
91.4156531777364,448.15,20.0,0.1019586252,0.5,46.41565318,45.0,3.333333333,16.59090909,7497.931924277912,8.922382518070581,675.7533714848588,42.768559595725804,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
99.42211706028391,448.15,20.0,0.1019586252,0.5,54.42211706,45.0,3.333333333,16.59090909,8791.287010624023,9.081516397552114,792.3173879299192,23.83742385943988,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
107.340077181792,448.15,20.0,0.1019586252,0.5,62.34007718,45.0,3.333333333,16.59090909,10070.345300047999,9.217350275099696,907.5929012491666,15.205211330324273,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
48.7320475778729,448.15,20.0,0.1019586252,0.5,3.732047578,45.0,3.333333333,17.38636364,602.8707291803809,6.401702794275934,54.3339059259879,1.3307307346745105,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
59.8356602062551,448.15,20.0,0.1019586252,0.5,14.83566021,45.0,3.333333333,17.38636364,2396.5357090833586,7.781779519003324,215.98850211658848,2.246780671621119,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
62.9908225601226,448.15,20.0,0.1019586252,0.5,17.99082256,45.0,3.333333333,17.38636364,2906.2170534048983,7.9746075328085775,261.92368668301606,5.99119948168245,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
65.9447033764262,448.15,20.0,0.1019586252,0.5,20.94470338,45.0,3.333333333,17.38636364,3383.3836078622967,8.126631555158111,304.92846602628197,19.17914862689758,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
68.8821343962433,448.15,20.0,0.1019586252,0.5,23.882134399999998,45.0,3.333333333,17.38636364,3857.892880301285,8.257876427476596,347.6937570278209,48.18060388702971,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
72.6792957518752,448.15,20.0,0.1019586252,0.5,27.67929575,45.0,3.333333333,17.38636364,4471.282014294276,8.405430450579862,402.9756373534895,78.94202655779965,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
80.8196603187324,448.15,20.0,0.1019586252,0.5,35.81966032,45.0,3.333333333,17.38636364,5786.267266100741,8.663242676329059,521.4890789711475,75.6750405538588,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
88.68837477416679,448.15,20.0,0.1019586252,0.5,43.68837477,45.0,3.333333333,17.38636364,7057.370465895934,8.861827805853068,636.0476374431911,57.47210616061405,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
96.7506028077131,448.15,20.0,0.1019586252,0.5,51.75060281,45.0,3.333333333,17.38636364,8359.733631345725,9.031181843291915,753.4235097288207,37.293130430926155,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
104.90147696677,448.15,20.0,0.1019586252,0.5,59.90147697,45.0,3.333333333,17.38636364,9676.416590390447,9.177446924791386,872.0899577223211,23.923071075788336,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
47.6725403817915,448.15,20.0,0.1019586252,0.5,2.6725403819999998,45.0,3.333333333,18.744318181818183,431.71913947672437,6.067775236711214,38.90881738887408,0.0,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
50.7562408223201,448.15,20.0,0.1019586252,0.5,5.7562408220000005,45.0,3.333333333,18.744318181818183,929.8566079794535,6.835030389291248,83.80360667252975,1.2208123535111663,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
59.4933920704846,448.15,20.0,0.1019586252,0.5,14.49339207,45.0,3.333333333,18.744318181818183,2341.2461022859043,7.7584385889564444,211.00550966229915,3.90659953123579,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
62.1659324522761,448.15,20.0,0.1019586252,0.5,17.16593245,45.0,3.333333333,18.744318181818183,2772.965241439551,7.927672510895874,249.91432702205572,3.4182745898313147,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
65.2496328928047,448.15,20.0,0.1019586252,0.5,20.24963289,45.0,3.333333333,18.744318181818183,3271.10270994228,8.092882427211194,294.8091163057114,11.719798593707358,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
62.474302496328896,448.15,20.0,0.1019586252,0.5,17.4743025,45.0,3.333333333,18.744318181818183,2822.778989259057,7.945477135872057,254.40380603777373,13.91726083002758,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
65.5580029368576,448.15,20.0,0.1019586252,0.5,20.55800294,45.0,3.333333333,18.744318181818183,3320.916457761786,8.107996065312605,299.2985953214294,35.15939578112217,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
68.230543318649,448.15,20.0,0.1019586252,0.5,23.23054332,45.0,3.333333333,18.744318181818183,3752.6355969154324,8.230213697942151,338.207412681186,41.01929507797586,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
71.1086637298091,448.15,20.0,0.1019586252,0.5,26.10866373,45.0,3.333333333,18.744318181818183,4217.56390074362,8.347012965637559,380.10921600289214,59.33148038064376,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
68.5389133627019,448.15,20.0,0.1019586252,0.5,23.53891336,45.0,3.333333333,18.744318181818183,3802.4493431195497,8.243400702051165,342.6968915513166,60.55229273415497,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
71.51982378854629,448.15,20.0,0.1019586252,0.5,26.51982379,45.0,3.333333333,18.744318181818183,4283.982230092703,8.362638283588145,386.0951879267912,79.10864050752504,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
74.295154185022,448.15,20.0,0.1019586252,0.5,29.29515419,45.0,3.333333333,18.744318181818183,4732.305952391314,8.462167879050286,426.50049834031626,81.30610274384513,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
74.70631424375921,448.15,20.0,0.1019586252,0.5,29.70631424,45.0,3.333333333,18.744318181818183,4798.724280125009,8.476105386597599,432.48647011862795,87.41016451140109,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
78.20117474302499,448.15,20.0,0.1019586252,0.5,33.20117474,45.0,3.333333333,18.744318181818183,5363.2800779768195,8.587331021743257,483.36723132618266,89.85178921842346,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
82.7239353891336,448.15,20.0,0.1019586252,0.5,37.72393539,45.0,3.333333333,18.744318181818183,6093.881699201337,8.715040546689247,549.2129223434852,67.38884191381756,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
86.3215859030837,448.15,20.0,0.1019586252,0.5,41.3215859,45.0,3.333333333,18.744318181818183,6675.042078582725,8.806130787156105,601.590176459221,70.07462909154219,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
90.74155653450809,448.15,20.0,0.1019586252,0.5,45.74155653,45.0,3.333333333,18.744318181818183,7389.039116662277,8.907752980679396,665.9393744227549,44.19340719710501,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
94.33920704845809,448.15,20.0,0.1019586252,0.5,49.33920705,45.0,3.333333333,18.744318181818183,7970.199497659053,8.983464802544898,718.3166286840782,46.39086943342512,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
98.8619676945668,448.15,20.0,0.1019586252,0.5,53.86196769,45.0,3.333333333,18.744318181818183,8700.801117268182,9.071170382847965,784.1623195557931,26.36954683584171,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
102.459618208517,448.15,20.0,0.1019586252,0.5,57.45961821,45.0,3.333333333,18.744318181818183,9281.961498264958,9.135828171792621,836.5395738171163,30.76447130848194,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
106.77679882525699,448.15,20.0,0.1019586252,0.5,61.77679883,45.0,3.333333333,18.744318181818183,9979.353954814933,9.208273633223696,899.3922788724692,15.138073183538767,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
110.477239353891,448.15,20.0,0.1019586252,0.5,65.47723935,45.0,3.333333333,18.744318181818183,10577.1189157259,9.266448354124444,953.2660258963862,15.382235654240919,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
47.230878186968795,448.15,20.0,0.1019586252,0.5,2.230878187,45.0,3.333333333,16.99431818,360.37352986535154,5.887141076492323,32.47877284826953,3.4004194679463735,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
49.5679886685552,448.15,20.0,0.1019586252,0.5,4.567988669,45.0,3.333333333,16.99431818,737.9077040715442,6.603818754545859,66.50415393295522,1.2751573004798946,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
58.491501416430594,448.15,20.0,0.1019586252,0.5,13.49150142,45.0,3.333333333,16.99431818,2179.401824017567,7.686805725478091,196.41924536970956,2.125262167466503,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
60.9348441926346,448.15,20.0,0.1019586252,0.5,15.93484419,45.0,3.333333333,16.99431818,2574.0966414338286,7.853253932685855,231.99123458890023,1.9127359507198538,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
63.9093484419263,448.15,20.0,0.1019586252,0.5,18.90934844,45.0,3.333333333,16.99431818,3054.59468136199,8.024402188945144,275.2962650629654,6.375786502399484,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
61.359773371104794,448.15,20.0,0.1019586252,0.5,16.35977337,45.0,3.333333333,16.99431818,2642.7392187971927,7.879571241101029,238.17766753456488,8.501048669865975,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
64.4405099150142,448.15,20.0,0.1019586252,0.5,19.44050992,45.0,3.333333333,16.99431818,3140.39790387389,8.05210479185282,283.02930631783994,19.552411940691695,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
66.671388101983,448.15,20.0,0.1019586252,0.5,21.6713881,45.0,3.333333333,16.99431818,3500.7714326084692,8.160738632507647,315.50807906419834,19.127359507198417,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
67.4150141643059,448.15,20.0,0.1019586252,0.5,22.41501416,45.0,3.333333333,16.99431818,3620.895942186662,8.194476772038898,326.3343366463177,44.20545308330304,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
69.8583569405099,448.15,20.0,0.1019586252,0.5,24.85835694,45.0,3.333333333,16.99431818,4015.5907612183128,8.297939754092122,361.9063260110958,42.71776956607646,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
72.8328611898017,448.15,20.0,0.1019586252,0.5,27.83286119,45.0,3.333333333,16.99431818,4496.088801146474,8.410963142523155,405.211356485161,65.03302232447456,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
70.60198300283291,448.15,20.0,0.1019586252,0.5,25.601982999999997,45.0,3.333333333,16.99431818,4135.715270796505,8.327415572134937,372.7325835932152,80.33490993023338,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
73.3640226628895,448.15,20.0,0.1019586252,0.5,28.36402266,45.0,3.333333333,16.99431818,4581.8920220429845,8.42986729705331,412.9443975944481,82.88522453119316,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
75.7011331444759,448.15,20.0,0.1019586252,0.5,30.70113314,45.0,3.333333333,16.99431818,4959.4261959261,8.509045326721575,446.96977865001634,81.39754101396659,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
77.1883852691218,448.15,20.0,0.1019586252,0.5,32.18838527,45.0,3.333333333,16.99431818,5199.675216697875,8.556351444291584,468.62229395984264,89.26101103359262,33,"Kinetic Characterization of Biomass Dilute Sulfuric Acid Hydrolysis- Mixtures of Hardwoods, Softwood, and Switchgrass.xlsx"
