,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Source,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,pine,poplar,salix,vine,willow,Yield
1148,155.6614838,398.15,8.0,0.101967982,8.0,143.1614838,12.5,8.0,18.86363636,779.6838403,6.658888505,30.23965047,3.4091539930000003,36.23081461,3.5899099889999997,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.20745044
1149,124.04995840000001,433.15,6.0,0.0,5.0,120.04995840000001,4.0,33.75,14.7,7014.28867,8.855704586,543.9235532,6.29880871,800.1060632,6.684744297999999,ModelingXylanSolubilizationDuringAutohydrolysisOfSugarMaple.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38607644
1150,17.0,448.15,10.0,0.076468969,1.0,7.0,12.0,12.5,18.75,1130.7720539999998,7.030655912,101.91117170000001,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.77572587
1151,105.0,433.15,8.0,0.0,2.0,75.0,30.0,2.0,19.48,4382.1060609999995,8.385284724,339.8107508,5.828388847,499.8581887,6.214324436,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.92052455
1152,28.0,433.15,20.0,0.0,1.625,27.30787037,0.69212963,28.89632107,18.6,1595.546457,7.374971563,123.72677250000001,4.818075686,182.00083490000003,5.204011275,HemicellulosesFromStonePineHolmOakAndNorwaySpruceWithSubcriticalWaterExtraction.xlsx,3.2488888888888887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2688172
1153,26.25,448.15,10.0,0.0,8.0,7.5,18.75,8.0,18.86363636,1211.5414859999998,7.099648782999999,109.19054109999999,4.69309444,173.6693751,5.1571533480000005,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.841445783
1154,19.0,468.15,10.0,0.076468969,1.0,7.0,12.0,14.16666667,18.75,4387.821385,8.386588115,430.14825819999993,6.0641299360000005,753.3769451000001,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86623867
1155,30.35011996,398.15,8.0,0.203935964,8.0,17.85011996,12.5,8.0,18.86363636,97.21504495,4.576925483,3.77043723,1.3271909709999998,4.517446802,1.5079469669999999,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.78479189
1156,548.7738429999999,373.65,8.0,0.101967982,8.0,539.3363429999999,9.4375,8.0,18.86363636,557.9323365,6.324237694,9.466759007,2.247786611,9.602715704,2.262045944,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92194459
1157,8.0,483.15,1.53164557,0.050653942,6.0,7.5,0.5,370.0,17.04545455,12997.73173,9.472530139,1255.018973,7.134905969,2350.5112059999997,7.762388118,SteamPretreatmentOfH2SO4ImpregnatedSalixForTheProductionOfBioethanol.xlsx,2.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.24879769
1158,48.0,453.15,10.0,0.0,2.0,0.0,48.0,3.229166667,17.4,0.0,0.0,0.0,0.0,0.0,0.0,hydrothermal_pretreatment_conditions_to_enhance_ethanol_production_from_poplar_biomass.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.195402299
1159,0.0,468.15,8.0,0.0,8.0,0.0,0.0,3.3,19.886,0.0,0.0,0.0,0.0,0.0,0.0,Bioethanol_production_from_hydrothermally_pretreated_Eucalyptus_globulus_wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,10.0,443.15,20.0,0.152937938,5.0,10.0,0.0,0.0,15.4,1150.9555679999999,7.048347805,99.53007598,4.60045987,154.3257006,5.0390653080000005,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.09090909
1161,30.0,443.15,8.0,0.407834501,8.0,30.0,0.0,0.0,19.43,3452.866703,8.146960093999999,298.59022789999995,5.699072158,462.9771018,6.137677597000001,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.85986993
1162,56.0,483.15,10.0,0.0,12.0,0.0,56.0,3.303571429,17.4,0.0,0.0,0.0,0.0,0.0,0.0,hydrothermal_pretreatment_conditions_to_enhance_ethanol_production_from_poplar_biomass.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.55172414
1163,80.0,423.15,10.0,0.20261577,50.0,45.0,35.0,2.0,16.81818182,1334.741606,7.196492997999999,89.42436609,4.493393196,124.48304440000001,4.824169517,SurfaceLigninChangePertainingToTheIntegratedProcessOfDiluteAcid.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.14594595
1164,19.0,468.15,10.0,0.076468969,1.0,7.0,12.0,14.16666667,18.75,4387.821385,8.386588115,430.14825819999993,6.0641299360000005,753.3769451000001,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.319516
1165,59.89433328,473.15,40.0,0.0,5.0,59.89433328,0.0,0.0,23.78409091,52693.26432,10.87224291,5175.995411999999,8.55178695,9274.684262,9.135043845,Physicochemical_Modeling_for_Hot_Water_Extraction_of_Birch_Wood.xlsx,3.5080000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.570836100000005
1166,10.31395,473.15,3.0,0.040523154,2.75,10.0,0.31395,318.5220577,15.94375124,8797.704463,9.08224611,864.1878335000001,6.761790145,1548.507806,7.34504704,TheInfluenceOfSO2AndH2S04ImpregnentOfWillow.xlsx,2.8798531175060065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.56062414
1167,90.0,388.15,10.0,1.223503502,0.5,60.0,30.0,3.0,19.77272727,165.88482380000002,5.111293715,4.7686149989999995,1.5620559059999999,5.351584903,1.677392761,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.73563218
1168,60.0,443.15,10.0,0.865916206,0.17800000000000002,30.0,30.0,4.833333333,19.77272727,3452.866703,8.146960093999999,298.59022789999995,5.699072158,462.9771018,6.137677597000001,Production_of_xylooligosaccharides_and_monosaccharides_from_poplar_by_a_two_step.xlsx,4.041182795698922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.7
1169,13.05995356,398.15,8.0,0.30590394600000004,8.0,0.559953562,12.5,8.0,18.86363636,3.049610354,1.11501383,0.11827762300000001,-2.1347206819999998,0.141711116,-1.953964686,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.52661659
1170,47.16195818,398.15,8.0,0.101967982,8.0,34.66195818,12.5,8.0,18.86363636,188.77541609999997,5.240558034,7.321560746,1.990823522,8.772128842,2.171579518,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33700126
1171,38.11375899,448.15,6.0,0.0,5.0,14.67625899,23.4375,6.4,15.02,2370.7862170000003,7.770976916,213.6678214,5.364422573,339.84223039999995,5.828481482000001,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00672822
1172,50.0,473.15,5.0,0.0,3.0,20.0,30.0,5.833333333,16.93181818,17595.40893,9.775393291,1728.3756670000002,7.4549373260000005,3097.015612,8.038194221,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.69127517
1173,38.69635585,388.15,8.0,0.101967982,8.0,27.44635585,11.25,8.0,18.86363636,75.88223172,4.329182556,2.181351737,0.779944747,2.44802506,0.8952816020000001,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.51486119
1174,95.0,403.15,10.0,0.611751751,0.5,60.0,35.0,3.0,19.77272727,458.62957919999997,6.128242867000001,20.28893481,3.0100756539999995,25.08635811,3.222324197,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.31034483
1175,210.0,388.15,10.0,0.815669002,0.5,180.0,30.0,3.0,19.77272727,497.65447130000007,6.2099060029999995,14.305845000000001,2.660668195,16.05475471,2.7760050489999997,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.24137931
1176,0.0,313.1699601,4.0,0.0,3.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,BalancingTheEffectOfPretreatmentSeverityOnHemicelluloseExtractionAndPulpingPerformanceDuringAutohydrolysis.xlsx,2.8798531175060065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349404364
1177,10.0,463.15,20.0,0.75,7.9,10.0,0.0,0.0,18.75,4466.14102,8.404280007999999,433.74521830000003,6.0724573070000005,742.1706401,6.60957919,optimization_of_dilute_phosphoric_acid_steam_pretreatment_of_eucalyptus.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58666667
1178,231.29820049999998,433.15,7.69,0.0,5.0,81.29820051,150.0,0.4,17.84090909,4750.09783,8.465920492999999,368.3467008,5.909024616,541.8342832999999,6.294960204,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105263163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.84483474
1179,40.0,443.15,10.0,1.6652234730000002,0.84,40.0,0.0,0.0,19.96590909,4603.822271,8.434642166,398.1203039,5.986754231,617.3028022999999,6.425359669,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.61
1180,10.40959721,373.65,8.0,0.203935964,8.0,0.97209721,9.4375,8.0,18.86363636,1.005614538,0.005598835999999999,0.017062841000000002,-4.0708522480000005,0.017307888,-4.056592913999999,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.18413335
1181,53.75,448.15,6.0,0.0,8.0,35.0,18.75,8.0,18.86363636,5653.860268,8.640093824,509.5558585,6.233539481,810.4570837,6.6975983889999995,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39228916
1182,75.0,413.15,5.0,0.0,13.375,45.0,30.0,2.0,16.81818182,677.5795051,6.518526897,37.68741722,3.629326278,49.514876,3.90227315,UnderstandingofpHValueAndItsEffectOnAutohydrolysisPretreatmentPriorToPoplar.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.016110544
1183,115.0,413.15,20.0,0.0,1.625,114.65393519999999,0.346064815,28.89632107,18.6,1726.381259,7.453782738999999,96.02245981,4.56458212,126.1572307,4.837528992,HemicellulosesFromStonePineHolmOakAndNorwaySpruceWithSubcriticalWaterExtraction.xlsx,3.2488888888888887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1827957
1184,229.31046150000003,373.65,8.0,0.30590394600000004,8.0,219.87296150000003,9.4375,8.0,18.86363636,227.45404930000004,5.426948237,3.85934374,1.350497153,3.9147696389999997,1.364756487,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.49272318
1185,110.0,403.15,8.0,0.405231539,0.5,108.98256940000002,1.0174305559999999,103.20114670000001,33.20454545,833.0438328,6.725086261,36.85233745,3.606919048,45.56626275,3.8191675910000003,DesignOfProcessParametersForProudctionOfXylose.xlsx,3.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.97125257
1186,19.81749287,433.15,10.0,0.111074086,0.5,17.31749287,2.5,54.0,20.909000000000002,1011.8278730000001,6.919513749,78.46227006,4.3626178730000005,115.41720819999999,4.748553461,sugar_yields_from_dilute_oxalic_acid_pretreatment_of_maple_wood.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.43094548
1187,51.51515152,493.15,8.0,0.0,8.0,0.0,51.51515152,3.3,19.886,0.0,0.0,0.0,0.0,0.0,0.0,Bioethanol_production_from_hydrothermally_pretreated_Eucalyptus_globulus_wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32133159
1188,10.0,413.15,20.0,0.152937938,5.0,10.0,0.0,0.0,15.4,150.57322340000002,5.0144495000000004,8.374981605,2.125248881,11.00330578,2.398195753,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.94805195
1189,0.663333333,463.15,5.0,0.1631338,0.38,0.33,0.333333,8.25,22.38636364,147.3826537,4.9930322910000005,14.31359221,2.66120959,24.49163112,3.198331472,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,3.6954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7715736
1190,40.0,453.15,15.0,0.0,0.177,30.0,10.0,15.5,12.16,6801.688676999999,8.824926195,633.5333936000001,6.451312711,1033.0422720000001,6.94026339,hydrothermal_treatment_of_eucalyptus_sawdust_for_a_forest_biorefinery.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.81907895
1191,12.0,413.15,20.0,0.1,0.25,10.0,2.0,57.5,20.90909091,150.57322340000002,5.0144495000000004,8.374981605,2.125248881,11.00330578,2.398195753,Mild_Pretreatment_of_Yellow_Poplar_Biomass.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.7
1192,331.5,373.15,16.0,0.034665932999999996,0.9,324.0,7.5,10.0,19.34090909,324.0,5.780743516,5.387164682000001,1.684019214,5.444756345,1.6946530069999999,optimizing_xylose_production_from_pinewood_sawdust_through_dilute_phosphoric_acid_hydrolysis.xlsx,2.8798531175060065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.04
1193,84.0,403.15,20.0,0.0,1.625,83.82696759,0.173032407,28.89632107,18.6,640.7587812,6.46265307,28.34599801,3.344485857,35.04855548,3.5567343989999998,HemicellulosesFromStonePineHolmOakAndNorwaySpruceWithSubcriticalWaterExtraction.xlsx,3.2488888888888887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150537634
1194,55.0,423.15,5.0,0.0,13.375,20.0,35.0,2.0,16.81818182,593.2184914,6.385562782,39.74416271,3.68246298,55.3257975,4.0132393010000005,UnderstandingofpHValueAndItsEffectOnAutohydrolysisPretreatmentPriorToPoplar.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.710993186
1195,220.0130065,418.15,8.0,0.0,5.0,200.0130065,20.0,6.0,17.84090909,4226.924144,8.349229855,259.367417,5.558245655,350.883057,5.860452997,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105263163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.27951647
1196,15.89914118,398.15,8.0,0.30590394600000004,8.0,3.3991411769999997,12.5,8.0,18.86363636,18.51234967,2.9184380589999996,0.7179922870000001,-0.331296453,0.860242927,-0.150540456,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.22734875
1197,35.03884674,453.15,10.0,0.0,0.5,31.63884674,3.4,45.58823529,20.909000000000002,7173.252854,8.878114506000001,668.1421982,6.504501022,1089.475537,6.993451701000001,sugar_yields_from_dilute_oxalic_acid_pretreatment_of_maple_wood.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.07886435
1198,92.0,443.15,4.0,0.0,3.0,38.0,54.0,2.407037776,19.9,4373.631158,8.383348872000001,378.2142887,5.935460936,586.4376622000001,6.374066375,BalancingTheEffectOfPretreatmentSeverityOnHemicelluloseExtractionAndPulpingPerformanceDuringAutohydrolysis.xlsx,2.8798531175060065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.49825095
1199,135.6114941,408.15,8.0,0.30590394600000004,8.0,121.86149409999999,13.75,8.0,18.86363636,1307.361759,7.175766461,65.21162098,4.177637689,83.14675553,4.420607185,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.71011735
1200,60.0,398.15,8.0,0.810463078,0.5,59.03101852,0.9689814809999999,103.20114670000001,33.20454545,321.49381239999997,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77686516
1201,63.75,448.15,10.0,0.0,8.0,45.0,18.75,8.0,18.86363636,7269.248917,8.891408252,655.1432466,6.484853909,1042.01625,6.948912817999999,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.58795181
1202,20.57768865,388.15,8.0,0.101967982,8.0,9.327688654,11.25,8.0,18.86363636,25.78869981,3.2499364039999996,0.7413359340000001,-0.299301404,0.8319652959999999,-0.18396455,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.58487159999999
1203,59.73138266,428.15,8.0,0.0,5.0,39.73138266,20.0,6.5,17.84090909,1654.005052,7.41095493,119.79350649999999,4.785769482,171.4767202,5.144447515,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105263163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.06750501
1204,66.64793165,440.15,6.0,0.0,5.0,44.46043165,22.1875,6.4,15.02,4175.429468,8.336972499,350.7721662,5.860136914,535.495609,6.28319269,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48489791
